run,world,policy,seed,step,current_mean_clause,current_spread_clause,current_mass_clause,current_collapse_clause,future_collapse_step,first_collapse_clause_triggered,shield_abstract_state,shield_c,shield_a,shield_label,mean_welfare,failed_zone_count,total_mass,min_zone_welfare,resource_hhi,capture_index,containment_active_count,containment_timer_max,containment_timer_sum,containment_events_this_step,delayed_obs_step,delayed_obs_mean_welfare,delayed_obs_min_welfare,delayed_obs_failed_zone_count,obs_last_aid_max,obs_last_aid_mean,obs_response_to_aid_min,obs_response_to_aid_mean,obs_neighbor_delta_min,obs_neighbor_delta_mean,obs_resource_concentration_max,obs_resource_concentration_mean,bad_consequence_count,allocation_max,allocation_min,allocation_gini,steps_to_future_collapse,assigned_witness_class,minimal_missing_information_candidate,eligible_layer_from_BA4_1,candidate_kind,confidence,reason
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,7,0,0,0,none,26,spread,"(5,6)",5,6,SAFE,0.89072548,0,303.14802285,0.7367122,0.12371284,0.41120873,0,0,0,0,4,0.80762841,0.64099015,0,1.20481042,0.66666667,0.02870863,0.07588164,0.03089936,0.09237447,0.65303248,0.56663045,5,0.1908231,0.0387707,0.29853269,19,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,8,0,0,0,none,26,spread,"(5,6)",5,6,SAFE,0.90426557,0,315.43499228,0.77026458,0.12464458,0.4129716,0,0,0,0,5,0.84247368,0.65351566,0,1.17110068,0.66666667,0.02303067,0.07339341,0.03821437,0.08312744,0.62977061,0.54981832,4,0.21443438,0.03685062,0.30651552,18,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,9,0,0,0,none,26,spread,"(6,5)",6,5,SAFE,0.91157776,0,328.55452953,0.79667054,0.12562083,0.41599363,0,0,0,0,6,0.86937489,0.6839706,0,1.13484738,0.66666667,0.01947003,0.06797853,0.05023103,0.06534796,0.62308878,0.54125421,1,0.21974863,0.03229179,0.28861601,17,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,10,0,0,0,none,26,spread,"(6,5)",6,5,SAFE,0.91477791,0,342.62939838,0.81719275,0.12679689,0.42003301,0,0,0,0,7,0.89072548,0.7367122,0,1.14493859,0.66666667,0.01474547,0.06506912,0.00792773,0.05152047,0.613778,0.53108563,0,0.21943931,0.02972994,0.28869585,16,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,11,0,0,0,none,26,spread,"(6,5)",6,5,SAFE,0.91403089,0,357.71209966,0.8288391,0.12823101,0.42511274,0,0,0,0,8,0.90426557,0.77026458,0,1.2866063,0.66666667,0.01205882,0.06003457,-0.00013753,0.03589799,0.59236733,0.4989825,0,0.21484848,0.03040466,0.30165946,15,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,12,0,0,0,none,26,spread,"(6,5)",6,5,SAFE,0.91008782,0,374.16197046,0.81405326,0.12986833,0.43107073,0,0,0,0,9,0.91157776,0.79667054,0,1.3184918,0.66666667,0.01254032,0.05695793,-0.00482302,0.02122526,0.5710876,0.47911405,0,0.21725328,0.03110053,0.30669225,14,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,13,0,0,0,none,26,spread,"(6,6)",6,6,SAFE,0.90291946,0,392.01835407,0.7789368,0.13179764,0.43777432,0,0,0,0,10,0.91477791,0.81719275,0,1.31663587,0.66666667,0.01317353,0.05632939,-0.01174014,0.01018166,0.56749705,0.47529421,0,0.21675409,0.03139233,0.31648227,13,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,14,0,0,0,none,26,spread,"(6,6)",6,6,SAFE,0.89185609,0,411.57432308,0.73779357,0.1340005,0.4452813,0,0,0,0,11,0.91403089,0.8288391,0,1.28909086,0.66666667,0.01385227,0.05624338,-0.03783684,-0.00160154,0.57142311,0.46718007,1,0.21324763,0.0313046,0.32426316,12,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,15,0,0,0,none,26,spread,"(6,7)",6,7,SAFE,0.8760921,0,432.59384349,0.68941002,0.13660159,0.45328657,0,0,0,0,12,0.91008782,0.81405326,0,1.30351969,0.66666667,0.01432976,0.05744566,-0.04461608,-0.01109106,0.57192349,0.46076679,3,0.21022621,0.03086591,0.32543885,11,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,16,0,0,0,none,26,spread,"(6,9)",6,9,SAFE,0.85506845,0,456.55701315,0.63179419,0.13979914,0.46260475,0,0,0,0,13,0.90291946,0.7789368,0,1.30052452,0.66666667,0.01480522,0.05920076,-0.05976983,-0.0206686,0.53578062,0.45640579,4,0.20757169,0.03021798,0.33097627,10,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,17,0,0,0,none,26,spread,"(6,10)",6,10,SAFE,0.82760014,0,483.52952178,0.56039375,0.14350462,0.47315396,0,0,0,0,14,0.89185609,0.73779357,0,1.27948578,0.66666667,0.01503875,0.0609749,-0.08791419,-0.03222819,0.53624282,0.45700356,5,0.20619872,0.02941563,0.33931204,9,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,18,0,0,0,none,26,spread,"(7,12)",7,12,SAFE,0.7932156,0,514.17217807,0.47079527,0.14822058,0.48526925,0,0,0,0,15,0.8760921,0.68941002,0,1.26135728,0.66666667,0.01587326,0.06276276,-0.11888645,-0.04621418,0.53982995,0.44837352,5,0.20727716,0.0285501,0.3509868,8,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,19,0,0,0,none,26,spread,"(7,14)",7,14,SAFE,0.75933118,0,549.62556649,0.39578158,0.15374274,0.49940537,0,0,0,0,16,0.85506845,0.63179419,0,1.24543015,0.66666667,0.01616921,0.06483558,-0.15593729,-0.06183053,0.53879475,0.44457976,6,0.20955837,0.02757469,0.36250474,7,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,20,0,0,0,none,26,spread,"(7,16)",7,16,SAFE,0.71953703,0,592.63477452,0.32523503,0.16126965,0.51666922,0,0,0,0,17,0.82760014,0.56039375,0,1.23719233,0.66666667,0.01603122,0.0670251,-0.20392298,-0.08096002,0.53988267,0.43956845,6,0.21507694,0.02660021,0.37480282,6,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,21,0,0,0,none,26,spread,"(8,19)",8,19,SAFE,0.68273027,0,645.73607906,0.23124389,0.1712304,0.53784138,0,0,0,0,18,0.7932156,0.47079527,0,1.24366297,0.66666667,0.01557412,0.06940041,-0.24945047,-0.10120488,0.53874877,0.42676053,6,0.22076515,0.02566924,0.38510004,5,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,22,0,0,0,none,26,spread,"(8,21)",8,21,SAFE,0.63698655,1,713.73071502,0.14177644,0.18520198,0.56486342,0,0,0,0,19,0.75933118,0.39578158,0,1.25735022,0.66666667,0.01374101,0.07117603,-0.22679652,-0.09795445,0.54394272,0.42520493,6,0.22005384,0.02508926,0.38260964,4,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,23,0,0,0,none,26,spread,"(9,23)",9,23,SAFE,0.60341957,2,806.20803269,0.07126825,0.20492474,0.60021893,0,0,0,0,20,0.71953703,0.32523503,0,1.29046165,0.66666667,0.01245212,0.07243247,-0.26854363,-0.11189522,0.5413129,0.41890691,6,0.20957227,0.02468835,0.37659551,3,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,24,0,0,0,none,26,spread,"(10,25)",10,25,SAFE,0.57035405,3,889.90649182,0.0,0.21700128,0.62383955,0,0,0,0,21,0.68273027,0.23124389,0,1.32459089,0.66666667,0.01075663,0.07299003,-0.23327775,-0.09697609,0.54175789,0.41707793,6,0.20844103,0.02460772,0.37302196,2,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,25,0,0,0,none,26,spread,"(10,26)",10,26,SAFE,0.55147518,3,987.98938723,0.0,0.23017908,0.64820983,0,0,0,0,22,0.63698655,0.14177644,1,1.32032305,0.66666667,0.00926252,0.07298406,-0.27922302,-0.10017112,0.54416354,0.41302928,6,0.20617676,0.02452694,0.36800415,1,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,26,0,1,0,spread,26,spread,"(11,28)",11,28,SAFE,0.52722977,4,1087.05387279,0.0,0.24961183,0.67335905,0,0,0,0,23,0.60341957,0.07126825,2,1.2574336,0.66666667,0.00808786,0.07298108,-0.12173715,-0.06767745,0.54450706,0.41658137,7,0.20141505,0.02445059,0.36160207,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,27,0,1,0,spread,27,spread,"(13,29)",13,29,SAFE,0.51041093,4,1252.77254142,0.0,0.28787945,0.71594362,0,0,0,0,24,0.57035405,0.0,3,1.2506462,0.66666667,0.00700565,0.07265824,-0.12853095,-0.05818893,0.5466202,0.40678869,8,0.19887766,0.02441385,0.35617775,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,28,0,1,0,spread,28,spread,"(16,29)",16,29,SAFE,0.5009449,4,1570.5804049,0.0,0.36189505,0.7877694,0,0,0,0,25,0.55147518,0.0,3,1.23706055,0.66666667,0.00632142,0.07201435,-0.08233653,-0.03812817,0.5256677,0.39364796,6,0.19602129,0.02432765,0.34885414,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,29,0,1,0,spread,29,spread,"(22,30)",22,30,SAFE,0.48986544,4,2311.98263079,0.0,0.49935913,0.88485911,0,0,0,0,26,0.52722977,0.0,4,1.20849029,0.66666667,0.00618255,0.07148953,-0.11500669,-0.04714121,0.50312683,0.3827955,6,0.19246663,0.02425258,0.3410756,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,30,0,1,0,spread,30,spread,"(23,31)",23,31,SAFE,0.47672413,4,2570.91523162,0.0,0.52152701,0.88993177,0,0,0,0,27,0.51041093,0.0,4,1.19326594,0.66666667,0.00527655,0.07101673,-0.06036002,-0.0371999,0.50281302,0.36876516,6,0.1890647,0.02419926,0.33373043,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,31,0,1,0,spread,31,spread,"(24,32)",24,32,SAFE,0.46345,4,2978.1276608,0.0,0.55529728,0.89742694,0,0,0,0,28,0.5009449,0.0,4,1.17612774,0.66666667,0.00339216,0.07017137,-0.06128903,-0.02737429,0.50270657,0.3554091,4,0.18557219,0.02413645,0.32595227,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,32,0,1,0,spread,32,spread,"(24,32)",24,32,SAFE,0.45498418,4,3145.66329908,0.0,0.54663154,0.89726476,0,0,0,0,29,0.48986544,0.0,4,1.15479981,0.66666667,0.00070719,0.06937164,-0.07258177,-0.03179415,0.50110192,0.3436763,4,0.18031227,0.0240102,0.31307755,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,33,0,1,0,spread,33,spread,"(23,33)",23,33,SAFE,0.44621784,4,3289.26330471,0.0,0.52627634,0.89484274,0,0,0,0,30,0.47672413,0.0,4,1.13438818,0.66666667,-0.00169691,0.06833161,-0.09153253,-0.03745329,0.46593605,0.31691081,4,0.17478938,0.0238643,0.29840739,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,34,0,1,0,spread,34,spread,"(22,33)",22,33,SAFE,0.43728015,4,3487.64189623,0.0,0.50067514,0.89222292,0,0,0,0,31,0.46345,0.0,4,1.11343315,0.66666667,-0.00154255,0.06738955,-0.10048753,-0.03751892,0.46538417,0.29596959,4,0.17091358,0.02373656,0.28617542,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,35,0,1,0,spread,35,spread,"(21,34)",21,34,SAFE,0.4280869,4,3660.66933889,0.0,0.47845929,0.88902721,0,0,0,0,32,0.45498418,0.0,4,1.08187359,0.66666667,0.00517109,0.0671787,-0.05991666,-0.02284405,0.46361143,0.28713339,4,0.16887582,0.02371081,0.27978762,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,36,0,1,0,spread,36,spread,"(21,34)",21,34,SAFE,0.41873601,4,3857.30083859,0.0,0.46689551,0.88831761,0,0,0,0,33,0.44621784,0.0,4,1.04873625,0.66666667,0.00579841,0.06620514,-0.05630927,-0.02343821,0.42683305,0.2790168,4,0.16788718,0.02370892,0.27553918,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,37,0,1,0,spread,37,spread,"(19,35)",19,35,SAFE,0.40848491,4,4064.75243755,0.0,0.43865812,0.8788075,0,0,0,0,34,0.43728015,0.0,4,1.02548145,0.66666667,0.00713235,0.06526479,-0.05355844,-0.02374379,0.42641473,0.26786159,4,0.16746783,0.02370929,0.27237011,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,38,0,1,0,spread,38,spread,"(18,35)",18,35,SAFE,0.39812249,4,4344.80702732,0.0,0.41890896,0.87008642,0,0,0,0,35,0.4280869,0.0,4,1.01325493,0.66666667,0.00885751,0.06523096,-0.05484382,-0.02449527,0.42313052,0.25591091,4,0.16618727,0.02368985,0.26764907,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,39,0,1,0,spread,39,spread,"(18,36)",18,36,SAFE,0.38755657,4,4670.35964595,0.0,0.40106799,0.86326629,0,0,0,0,36,0.41873601,0.0,4,1.00732307,0.66666667,0.00880441,0.06564099,-0.06283691,-0.02510651,0.42352719,0.2525291,4,0.16437173,0.02366341,0.26279117,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,40,0,1,0,spread,40,spread,"(17,36)",17,36,SAFE,0.38170007,4,5116.04086116,0.0,0.39169648,0.86110652,0,0,0,0,37,0.40848491,0.0,4,1.004807,0.66666667,0.00831088,0.06557934,-0.05847125,-0.02720921,0.39369853,0.24079984,4,0.16427148,0.02364341,0.25950671,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,41,0,1,0,spread,41,spread,"(17,37)",17,37,SAFE,0.37609138,4,5323.69979709,0.0,0.38881262,0.8587292,0,0,0,0,38,0.39812249,0.0,4,0.9971236,0.66666667,0.00683411,0.06569435,-0.06844644,-0.02767369,0.39235204,0.23184788,4,0.1623983,0.02362337,0.25546175,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,42,0,1,0,spread,42,spread,"(17,37)",17,37,SAFE,0.370021,5,5414.79833379,0.0,0.38592424,0.85341378,0,0,0,0,39,0.38755657,0.0,4,0.98623036,0.66666667,0.00569177,0.06540305,-0.06183132,-0.02767699,0.39130011,0.22507624,4,0.16232797,0.02361809,0.25362548,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,43,0,1,0,spread,43,spread,"(17,37)",17,37,SAFE,0.36390838,6,5513.73314159,0.0,0.38358533,0.84957978,0,0,0,0,40,0.38170007,0.0,4,0.98562886,0.66666667,0.00623423,0.06569348,-0.02977213,-0.01311771,0.3915563,0.21694995,0,0.16159546,0.0235977,0.24888747,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,44,0,1,0,spread,44,spread,"(17,38)",17,38,SAFE,0.35816671,6,5633.62534711,0.0,0.38167556,0.84411732,0,0,0,0,41,0.37609138,0.0,4,0.9743898,0.66666667,0.0062236,0.06601837,-0.02984545,-0.01217405,0.38907464,0.21362437,0,0.15982717,0.02356931,0.24344045,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,45,0,1,0,spread,45,spread,"(17,38)",17,38,SAFE,0.35157612,6,5673.02088699,0.0,0.37858541,0.8405748,0,0,0,0,42,0.370021,0.0,5,0.97396781,0.66666667,0.00680311,0.06604575,-0.02622151,-0.01308884,0.39044748,0.20890564,0,0.15936156,0.02355788,0.2400774,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,46,0,1,0,spread,46,spread,"(17,39)",17,39,SAFE,0.34454989,6,5688.27810804,0.0,0.37502357,0.83623643,0,0,0,0,43,0.36390838,0.0,6,0.96957275,0.66666667,0.00835923,0.06642163,-0.03250867,-0.01314153,0.39057426,0.20461811,1,0.15797536,0.02353902,0.23543879,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,47,0,1,0,spread,47,spread,"(16,39)",16,39,SAFE,0.33831961,6,5788.21152414,0.0,0.3727923,0.83295334,0,0,0,0,44,0.35816671,0.0,6,0.95896305,0.66666667,0.00981601,0.06679454,-0.03485887,-0.01217515,0.38981229,0.20290016,2,0.1568502,0.0235344,0.23112994,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9603,48,0,1,0,spread,48,spread,"(16,39)",16,39,SAFE,0.33159056,6,5842.1927835,0.0,0.3708763,0.82968801,0,0,0,0,45,0.35157612,0.0,6,0.95616934,0.66666667,0.01130569,0.06734427,-0.03975373,-0.01450825,0.38669911,0.19900688,2,0.15570372,0.02352119,0.22528013,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,0,0,0,0,none,26,spread,"(5,23)",5,23,SAFE,0.6168648,0,233.89602904,0.43485669,0.11778234,0.40070833,0,0,0,0,0,0.56233081,0.33333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.70247934,0.63827954,0,0.20327548,0.02766437,0.35998783,26,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,1,0,0,0,none,26,spread,"(5,19)",5,19,SAFE,0.6693793,0,242.25577423,0.53291098,0.11857229,0.40484396,0,0,0,0,0,0.56233081,0.33333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.70247934,0.63827954,0,0.20327548,0.02766437,0.35998783,25,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,2,0,0,0,none,26,spread,"(5,16)",5,16,SAFE,0.71978291,0,251.1293933,0.62750677,0.1194868,0.40925073,0,0,0,0,0,0.56233081,0.33333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.70247934,0.63827954,0,0.20327548,0.02766437,0.35998783,24,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,3,0,0,0,none,26,spread,"(5,13)",5,13,SAFE,0.77088878,0,260.3967851,0.65154055,0.1202186,0.40878,0,0,0,0,0,0.6168648,0.43485669,0,1.2196529,0.66666667,0.04352523,0.08050596,0.04464292,0.12780593,0.69967557,0.62462872,7,0.2096714,0.03417227,0.30694497,23,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,4,0,0,0,none,26,spread,"(5,11)",5,11,SAFE,0.81797521,0,270.25694941,0.65105125,0.12104602,0.41054868,0,0,0,0,1,0.6693793,0.53291098,0,1.2196529,0.66666667,0.04350387,0.08014623,0.04041402,0.12246788,0.69848992,0.61026194,7,0.21227819,0.03678096,0.31348633,22,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,5,0,0,0,none,26,spread,"(5,9)",5,9,SAFE,0.85518089,0,280.78790257,0.65197144,0.12197231,0.41324361,0,0,0,0,2,0.71978291,0.62750677,0,1.2196529,0.66666667,0.04339996,0.07979158,0.03570155,0.11689428,0.69175062,0.59383636,6,0.20616712,0.03794809,0.29312925,21,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,6,0,0,0,none,26,spread,"(5,7)",5,7,SAFE,0.88035536,0,291.86728293,0.66863847,0.12287288,0.41536872,0,0,0,0,3,0.77088878,0.65154055,0,1.25802838,0.66666667,0.04746314,0.08240797,0.04381239,0.11844739,0.68367331,0.58116593,4,0.1905992,0.03751261,0.23709298,20,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,7,0,0,0,none,26,spread,"(5,6)",5,6,SAFE,0.89621331,0,303.50924761,0.69623561,0.12384767,0.41813894,0,0,0,0,4,0.81797521,0.65105125,0,1.27366913,0.66666667,0.04585832,0.08038652,0.03432743,0.10958683,0.67717257,0.55707147,2,0.17396186,0.03584799,0.22946719,19,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
